"2016-10-06T07:42:42Z";"783935501044748288";"2016-10-06T09:42:42+02:00[Europe/Rome]"
"2016-10-06T07:47:42Z";"783936755602948096";"2016-10-06T09:47:42+02:00[Europe/Rome]"
"2016-10-06T07:52:41Z";"783938012744908800";"2016-10-06T09:52:41+02:00[Europe/Rome]"
"2016-10-06T07:57:42Z";"783939275054260224";"2016-10-06T09:57:42+02:00[Europe/Rome]"
"2016-10-06T08:02:42Z";"783940533886615552";"2016-10-06T10:02:42+02:00[Europe/Rome]"
"2016-10-06T08:07:42Z";"783941790458142720";"2016-10-06T10:07:42+02:00[Europe/Rome]"
"2016-10-06T08:12:42Z";"783943047457411072";"2016-10-06T10:12:42+02:00[Europe/Rome]"
"2016-10-06T08:17:41Z";"783944302741381121";"2016-10-06T10:17:41+02:00[Europe/Rome]"
"2016-10-06T08:22:42Z";"783945564010536960";"2016-10-06T10:22:42+02:00[Europe/Rome]"
"2016-10-06T08:32:44Z";"783948090399133696";"2016-10-06T10:32:44+02:00[Europe/Rome]"
"2016-10-06T08:37:42Z";"783949342294114304";"2016-10-06T10:37:42+02:00[Europe/Rome]"
"2016-10-06T08:42:42Z";"783950600627163136";"2016-10-06T10:42:42+02:00[Europe/Rome]"
"2016-10-06T08:47:43Z";"783951861590228992";"2016-10-06T10:47:43+02:00[Europe/Rome]"
"2016-10-06T08:52:39Z";"783953104110780416";"2016-10-06T10:52:39+02:00[Europe/Rome]"
"2016-10-06T09:02:44Z";"783955640553177089";"2016-10-06T11:02:44+02:00[Europe/Rome]"
"2016-10-06T09:12:44Z";"783958156770762752";"2016-10-06T11:12:44+02:00[Europe/Rome]"
"2016-10-06T09:17:43Z";"783959412742483968";"2016-10-06T11:17:43+02:00[Europe/Rome]"
"2016-10-06T09:22:44Z";"783960673248219136";"2016-10-06T11:22:44+02:00[Europe/Rome]"
"2016-10-06T09:27:43Z";"783961928544751617";"2016-10-06T11:27:43+02:00[Europe/Rome]"
