"2016-10-10T22:02:45Z";"785601488374595584";"2016-10-11T00:02:45+02:00[Europe/Rome]"
"2016-10-10T22:07:44Z";"785602745155788801";"2016-10-11T00:07:44+02:00[Europe/Rome]"
"2016-10-10T22:17:45Z";"785605263382372356";"2016-10-11T00:17:45+02:00[Europe/Rome]"
"2016-10-10T22:22:45Z";"785606521413574656";"2016-10-11T00:22:45+02:00[Europe/Rome]"
"2016-10-10T22:27:46Z";"785607784192704513";"2016-10-11T00:27:46+02:00[Europe/Rome]"
"2016-10-10T22:37:45Z";"785610296601800704";"2016-10-11T00:37:45+02:00[Europe/Rome]"
"2016-10-10T22:42:44Z";"785611551210409984";"2016-10-11T00:42:44+02:00[Europe/Rome]"
"2016-10-10T22:47:44Z";"785612807991459840";"2016-10-11T00:47:44+02:00[Europe/Rome]"
"2016-10-10T22:52:45Z";"785614070611374080";"2016-10-11T00:52:45+02:00[Europe/Rome]"
"2016-10-10T22:57:44Z";"785615327480668160";"2016-10-11T00:57:44+02:00[Europe/Rome]"
"2016-10-10T23:02:46Z";"785616591014752256";"2016-10-11T01:02:46+02:00[Europe/Rome]"
"2016-10-10T23:07:45Z";"785617847611449344";"2016-10-11T01:07:45+02:00[Europe/Rome]"
"2016-10-10T23:12:45Z";"785619105042890756";"2016-10-11T01:12:45+02:00[Europe/Rome]"
"2016-10-10T23:17:45Z";"785620362226704384";"2016-10-11T01:17:45+02:00[Europe/Rome]"
"2016-10-10T23:22:38Z";"785621594697760768";"2016-10-11T01:22:38+02:00[Europe/Rome]"
"2016-10-10T23:27:45Z";"785622881262833665";"2016-10-11T01:27:45+02:00[Europe/Rome]"
"2016-10-10T23:32:44Z";"785624133405118464";"2016-10-11T01:32:44+02:00[Europe/Rome]"
"2016-10-10T23:37:44Z";"785625392367435776";"2016-10-11T01:37:44+02:00[Europe/Rome]"
"2016-10-10T23:42:41Z";"785626636502704128";"2016-10-11T01:42:41+02:00[Europe/Rome]"
"2016-10-10T23:47:45Z";"785627914448539648";"2016-10-11T01:47:45+02:00[Europe/Rome]"
"2016-10-10T23:52:43Z";"785629163923378177";"2016-10-11T01:52:43+02:00[Europe/Rome]"
"2016-10-11T00:02:40Z";"785631665544630272";"2016-10-11T02:02:40+02:00[Europe/Rome]"
"2016-10-11T00:07:44Z";"785632941443428352";"2016-10-11T02:07:44+02:00[Europe/Rome]"
"2016-10-11T00:12:41Z";"785634188850372608";"2016-10-11T02:12:41+02:00[Europe/Rome]"
"2016-10-11T00:17:45Z";"785635462526406656";"2016-10-11T02:17:45+02:00[Europe/Rome]"
"2016-10-11T00:22:44Z";"785636717428551681";"2016-10-11T02:22:44+02:00[Europe/Rome]"
"2016-10-11T00:27:44Z";"785637975933747200";"2016-10-11T02:27:44+02:00[Europe/Rome]"
"2016-10-11T00:32:41Z";"785639219607834624";"2016-10-11T02:32:41+02:00[Europe/Rome]"
"2016-10-11T00:37:43Z";"785640490054004736";"2016-10-11T02:37:43+02:00[Europe/Rome]"
"2016-10-11T00:42:41Z";"785641736026685440";"2016-10-11T02:42:41+02:00[Europe/Rome]"
"2016-10-11T00:47:43Z";"785643003792748548";"2016-10-11T02:47:43+02:00[Europe/Rome]"
"2016-10-11T00:52:40Z";"785644252097343488";"2016-10-11T02:52:40+02:00[Europe/Rome]"
"2016-10-11T00:57:44Z";"785645525957808129";"2016-10-11T02:57:44+02:00[Europe/Rome]"
"2016-10-11T01:02:44Z";"785646785595191296";"2016-10-11T03:02:44+02:00[Europe/Rome]"
"2016-10-11T01:07:44Z";"785648041483177984";"2016-10-11T03:07:44+02:00[Europe/Rome]"
"2016-10-11T01:12:42Z";"785649292946055168";"2016-10-11T03:12:42+02:00[Europe/Rome]"
"2016-10-11T01:17:38Z";"785650532052570112";"2016-10-11T03:17:38+02:00[Europe/Rome]"
"2016-10-11T01:22:38Z";"785651790993850368";"2016-10-11T03:22:38+02:00[Europe/Rome]"
"2016-10-11T01:27:38Z";"785653047951319040";"2016-10-11T03:27:38+02:00[Europe/Rome]"
"2016-10-11T01:32:42Z";"785654326601678848";"2016-10-11T03:32:42+02:00[Europe/Rome]"
"2016-10-11T01:37:36Z";"785655560087728128";"2016-10-11T03:37:36+02:00[Europe/Rome]"
"2016-10-11T01:42:44Z";"785656848552722432";"2016-10-11T03:42:44+02:00[Europe/Rome]"
"2016-10-11T01:47:44Z";"785658106558631936";"2016-10-11T03:47:44+02:00[Europe/Rome]"
"2016-10-11T01:52:38Z";"785659340359426048";"2016-10-11T03:52:38+02:00[Europe/Rome]"
"2016-10-11T01:57:42Z";"785660616405028864";"2016-10-11T03:57:42+02:00[Europe/Rome]"
"2016-10-11T02:02:42Z";"785661876592082944";"2016-10-11T04:02:42+02:00[Europe/Rome]"
"2016-10-11T02:07:40Z";"785663124963745792";"2016-10-11T04:07:40+02:00[Europe/Rome]"
"2016-10-11T02:12:43Z";"785664397599539201";"2016-10-11T04:12:43+02:00[Europe/Rome]"
"2016-10-11T02:17:45Z";"785665662874255360";"2016-10-11T04:17:45+02:00[Europe/Rome]"
"2016-10-11T02:22:44Z";"785666916660707328";"2016-10-11T04:22:44+02:00[Europe/Rome]"
"2016-10-11T02:27:38Z";"785668151073726464";"2016-10-11T04:27:38+02:00[Europe/Rome]"
"2016-10-11T02:32:44Z";"785669431724826624";"2016-10-11T04:32:44+02:00[Europe/Rome]"
"2016-10-11T02:37:43Z";"785670687671345152";"2016-10-11T04:37:43+02:00[Europe/Rome]"
"2016-10-11T02:42:42Z";"785671942879739904";"2016-10-11T04:42:42+02:00[Europe/Rome]"
"2016-10-11T02:47:38Z";"785673180719550464";"2016-10-11T04:47:38+02:00[Europe/Rome]"
"2016-10-11T02:52:12Z";"785674331586256896";"2016-10-11T04:52:12+02:00[Europe/Rome]"
"2016-10-11T02:57:45Z";"785675728297730049";"2016-10-11T04:57:45+02:00[Europe/Rome]"
"2016-10-11T03:02:41Z";"785676971430780928";"2016-10-11T05:02:41+02:00[Europe/Rome]"
"2016-10-11T03:07:42Z";"785678231391367168";"2016-10-11T05:07:42+02:00[Europe/Rome]"
"2016-10-11T03:17:44Z";"785680756655919105";"2016-10-11T05:17:44+02:00[Europe/Rome]"
"2016-10-11T03:22:43Z";"785682011058937856";"2016-10-11T05:22:43+02:00[Europe/Rome]"
"2016-10-11T03:27:43Z";"785683271535435776";"2016-10-11T05:27:43+02:00[Europe/Rome]"
"2016-10-11T03:37:45Z";"785685795504005120";"2016-10-11T05:37:45+02:00[Europe/Rome]"
"2016-10-11T03:42:42Z";"785687042445324288";"2016-10-11T05:42:42+02:00[Europe/Rome]"
"2016-10-11T03:47:45Z";"785688311553601536";"2016-10-11T05:47:45+02:00[Europe/Rome]"
"2016-10-11T03:57:44Z";"785690824126394369";"2016-10-11T05:57:44+02:00[Europe/Rome]"
"2016-10-11T04:02:42Z";"785692072325984261";"2016-10-11T06:02:42+02:00[Europe/Rome]"
"2016-10-11T04:07:45Z";"785693342780850176";"2016-10-11T06:07:45+02:00[Europe/Rome]"
"2016-10-11T04:12:39Z";"785694577881743360";"2016-10-11T06:12:39+02:00[Europe/Rome]"
"2016-10-11T04:17:44Z";"785695858029277184";"2016-10-11T06:17:44+02:00[Europe/Rome]"
"2016-10-11T04:22:44Z";"785697115628445696";"2016-10-11T06:22:44+02:00[Europe/Rome]"
"2016-10-11T04:27:43Z";"785698367531839488";"2016-10-11T06:27:43+02:00[Europe/Rome]"
"2016-10-11T04:32:44Z";"785699631565012992";"2016-10-11T06:32:44+02:00[Europe/Rome]"
"2016-10-11T04:37:44Z";"785700890896465920";"2016-10-11T06:37:44+02:00[Europe/Rome]"
"2016-10-11T04:42:43Z";"785702146285178880";"2016-10-11T06:42:43+02:00[Europe/Rome]"
"2016-10-11T04:47:43Z";"785703401137008640";"2016-10-11T06:47:43+02:00[Europe/Rome]"
"2016-10-11T04:52:40Z";"785704648787230720";"2016-10-11T06:52:40+02:00[Europe/Rome]"
"2016-10-11T04:57:42Z";"785705914322022400";"2016-10-11T06:57:42+02:00[Europe/Rome]"
"2016-10-11T05:02:44Z";"785707180309745664";"2016-10-11T07:02:44+02:00[Europe/Rome]"
"2016-10-11T05:07:44Z";"785708440010141696";"2016-10-11T07:07:44+02:00[Europe/Rome]"
"2016-10-11T05:12:42Z";"785709691762507776";"2016-10-11T07:12:42+02:00[Europe/Rome]"
"2016-10-11T05:17:44Z";"785710955732824064";"2016-10-11T07:17:44+02:00[Europe/Rome]"
"2016-10-11T05:22:42Z";"785712208399310848";"2016-10-11T07:22:42+02:00[Europe/Rome]"
"2016-10-11T05:27:43Z";"785713468964036608";"2016-10-11T07:27:43+02:00[Europe/Rome]"
"2016-10-11T05:32:43Z";"785714727146119168";"2016-10-11T07:32:43+02:00[Europe/Rome]"
"2016-10-11T05:37:44Z";"785715988427931648";"2016-10-11T07:37:44+02:00[Europe/Rome]"
"2016-10-11T05:42:43Z";"785717245712404480";"2016-10-11T07:42:43+02:00[Europe/Rome]"
"2016-10-11T05:47:43Z";"785718503114440705";"2016-10-11T07:47:43+02:00[Europe/Rome]"
"2016-10-11T05:52:42Z";"785719757974728704";"2016-10-11T07:52:42+02:00[Europe/Rome]"
"2016-10-11T05:57:42Z";"785721015452180480";"2016-10-11T07:57:42+02:00[Europe/Rome]"
"2016-10-11T06:02:41Z";"785722269674897408";"2016-10-11T08:02:41+02:00[Europe/Rome]"
"2016-10-11T06:07:43Z";"785723535708782592";"2016-10-11T08:07:43+02:00[Europe/Rome]"
"2016-10-11T06:12:43Z";"785724793232457728";"2016-10-11T08:12:43+02:00[Europe/Rome]"
"2016-10-11T06:17:43Z";"785726050416361472";"2016-10-11T08:17:43+02:00[Europe/Rome]"
"2016-10-11T06:22:43Z";"785727309978435584";"2016-10-11T08:22:43+02:00[Europe/Rome]"
"2016-10-11T06:27:42Z";"785728565895716864";"2016-10-11T08:27:42+02:00[Europe/Rome]"
"2016-10-11T06:32:40Z";"785729812190986240";"2016-10-11T08:32:40+02:00[Europe/Rome]"
"2016-10-11T06:37:43Z";"785731084696842241";"2016-10-11T08:37:43+02:00[Europe/Rome]"
"2016-10-11T06:42:44Z";"785732345781518336";"2016-10-11T08:42:44+02:00[Europe/Rome]"
"2016-10-11T06:47:43Z";"785733600784318464";"2016-10-11T08:47:43+02:00[Europe/Rome]"
"2016-10-11T06:52:41Z";"785734851446005760";"2016-10-11T08:52:41+02:00[Europe/Rome]"
"2016-10-11T06:57:42Z";"785736112790700032";"2016-10-11T08:57:42+02:00[Europe/Rome]"
"2016-10-11T07:02:44Z";"785737380305244160";"2016-10-11T09:02:44+02:00[Europe/Rome]"
"2016-10-11T07:07:44Z";"785738639808626688";"2016-10-11T09:07:44+02:00[Europe/Rome]"
"2016-10-11T07:12:43Z";"785739891288137728";"2016-10-11T09:12:43+02:00[Europe/Rome]"
"2016-10-11T07:17:40Z";"785741139621978112";"2016-10-11T09:17:40+02:00[Europe/Rome]"
"2016-10-11T07:22:43Z";"785742408445157376";"2016-10-11T09:22:43+02:00[Europe/Rome]"
"2016-10-11T07:32:42Z";"785744921009401856";"2016-10-11T09:32:42+02:00[Europe/Rome]"
"2016-10-11T07:37:43Z";"785746183146860544";"2016-10-11T09:37:43+02:00[Europe/Rome]"
"2016-10-11T07:42:42Z";"785747437738725376";"2016-10-11T09:42:42+02:00[Europe/Rome]"
"2016-10-11T07:47:43Z";"785748700966649856";"2016-10-11T09:47:43+02:00[Europe/Rome]"
"2016-10-11T07:52:43Z";"785749961413713920";"2016-10-11T09:52:43+02:00[Europe/Rome]"
"2016-10-11T07:57:42Z";"785751212142501888";"2016-10-11T09:57:42+02:00[Europe/Rome]"
"2016-10-11T08:02:42Z";"785752470823862272";"2016-10-11T10:02:42+02:00[Europe/Rome]"
"2016-10-11T08:07:43Z";"785753735737643009";"2016-10-11T10:07:43+02:00[Europe/Rome]"
"2016-10-11T08:12:44Z";"785754994704130048";"2016-10-11T10:12:44+02:00[Europe/Rome]"
"2016-10-11T08:17:41Z";"785756243302285312";"2016-10-11T10:17:41+02:00[Europe/Rome]"
"2016-10-11T08:22:40Z";"785757498271760384";"2016-10-11T10:22:40+02:00[Europe/Rome]"
"2016-10-11T08:27:41Z";"785758760685989888";"2016-10-11T10:27:41+02:00[Europe/Rome]"
"2016-10-11T08:32:42Z";"785760020269072384";"2016-10-11T10:32:42+02:00[Europe/Rome]"
"2016-10-11T08:37:44Z";"785761287808638976";"2016-10-11T10:37:44+02:00[Europe/Rome]"
"2016-10-11T08:42:42Z";"785762538197745664";"2016-10-11T10:42:42+02:00[Europe/Rome]"
"2016-10-11T08:47:44Z";"785763804575510528";"2016-10-11T10:47:44+02:00[Europe/Rome]"
"2016-10-11T08:52:44Z";"785765064028590080";"2016-10-11T10:52:44+02:00[Europe/Rome]"
"2016-10-11T08:57:42Z";"785766314761678848";"2016-10-11T10:57:42+02:00[Europe/Rome]"
"2016-10-11T09:02:44Z";"785767578278961152";"2016-10-11T11:02:44+02:00[Europe/Rome]"
"2016-10-11T09:07:44Z";"785768836947673088";"2016-10-11T11:07:44+02:00[Europe/Rome]"
"2016-10-11T09:12:44Z";"785770095872184320";"2016-10-11T11:12:44+02:00[Europe/Rome]"
"2016-10-11T09:17:43Z";"785771352410230786";"2016-10-11T11:17:43+02:00[Europe/Rome]"
"2016-10-11T09:22:45Z";"785772614987968512";"2016-10-11T11:22:45+02:00[Europe/Rome]"
"2016-10-11T09:27:43Z";"785773865012113409";"2016-10-11T11:27:43+02:00[Europe/Rome]"
"2016-10-11T09:32:43Z";"785775126583336960";"2016-10-11T11:32:43+02:00[Europe/Rome]"
"2016-10-11T09:37:44Z";"785776388792000512";"2016-10-11T11:37:44+02:00[Europe/Rome]"
"2016-10-11T09:42:44Z";"785777643979436032";"2016-10-11T11:42:44+02:00[Europe/Rome]"
"2016-10-11T09:47:44Z";"785778902388072448";"2016-10-11T11:47:44+02:00[Europe/Rome]"
"2016-10-11T09:52:44Z";"785780160842833921";"2016-10-11T11:52:44+02:00[Europe/Rome]"
"2016-10-11T09:57:44Z";"785781422015393792";"2016-10-11T11:57:44+02:00[Europe/Rome]"
"2016-10-11T10:02:45Z";"785782681707479040";"2016-10-11T12:02:45+02:00[Europe/Rome]"
"2016-10-11T10:07:44Z";"785783938648268800";"2016-10-11T12:07:44+02:00[Europe/Rome]"
"2016-10-11T10:12:44Z";"785785197526745089";"2016-10-11T12:12:44+02:00[Europe/Rome]"
"2016-10-11T10:17:44Z";"785786455612358656";"2016-10-11T12:17:44+02:00[Europe/Rome]"
"2016-10-11T10:22:45Z";"785787714692055040";"2016-10-11T12:22:45+02:00[Europe/Rome]"
"2016-10-11T10:27:44Z";"785788968944238592";"2016-10-11T12:27:44+02:00[Europe/Rome]"
"2016-10-11T10:32:44Z";"785790230204940288";"2016-10-11T12:32:44+02:00[Europe/Rome]"
"2016-10-11T10:37:45Z";"785791489972506624";"2016-10-11T12:37:45+02:00[Europe/Rome]"
"2016-10-11T10:42:45Z";"785792748930695168";"2016-10-11T12:42:45+02:00[Europe/Rome]"
"2016-10-11T10:47:46Z";"785794011860795392";"2016-10-11T12:47:46+02:00[Europe/Rome]"
"2016-10-11T10:52:45Z";"785795266049871872";"2016-10-11T12:52:45+02:00[Europe/Rome]"
"2016-10-11T10:57:45Z";"785796525905485824";"2016-10-11T12:57:45+02:00[Europe/Rome]"
"2016-10-11T11:02:45Z";"785797782737129473";"2016-10-11T13:02:45+02:00[Europe/Rome]"
"2016-10-11T11:07:45Z";"785799040118169600";"2016-10-11T13:07:45+02:00[Europe/Rome]"
"2016-10-11T11:12:46Z";"785800305556525056";"2016-10-11T13:12:46+02:00[Europe/Rome]"
"2016-10-11T11:17:45Z";"785801559556882432";"2016-10-11T13:17:45+02:00[Europe/Rome]"
"2016-10-11T11:22:45Z";"785802816182898689";"2016-10-11T13:22:45+02:00[Europe/Rome]"
"2016-10-11T11:27:45Z";"785804074105073664";"2016-10-11T13:27:45+02:00[Europe/Rome]"
"2016-10-11T11:32:45Z";"785805332786343936";"2016-10-11T13:32:45+02:00[Europe/Rome]"
"2016-10-11T11:37:45Z";"785806592851714048";"2016-10-11T13:37:45+02:00[Europe/Rome]"
"2016-10-11T11:42:46Z";"785807852258652160";"2016-10-11T13:42:46+02:00[Europe/Rome]"
